trial,register,rdistance,strength,recalibrated,edistance
2,0.0,80.0,-1055.0,0,91
2,0.0,80.0,-1020.0,0,91
2,0.0,80.0,-1137.0,0,91
2,0.0,80.0,-1055.0,0,91
2,0.0,80.0,-1098.0,0,91
2,0.0,80.0,-1108.0,0,91
2,0.0,80.0,-1030.0,0,91
2,0.0,80.0,-1125.0,0,91
2,0.0,80.0,-1015.0,0,91
2,0.0,80.0,-1097.0,0,91
2,0.0,80.0,-1137.0,0,91
2,0.0,80.0,-1108.0,0,91
2,0.0,80.0,-1120.0,0,91
2,0.0,80.0,-1105.0,0,91
2,0.0,80.0,-1110.0,0,91
2,0.0,80.0,-1128.0,0,91
2,0.0,80.0,-998.0,0,91
2,0.0,80.0,-1182.0,0,91
2,0.0,80.0,-1155.0,0,91
2,0.0,80.0,-1126.0,0,91
2,0.0,80.0,-1091.0,0,91
2,0.0,80.0,-1082.0,0,91
2,0.0,80.0,-1100.0,0,91
2,0.0,80.0,-1089.0,0,91
2,0.0,80.0,-1071.0,0,91
2,0.0,80.0,-1158.0,0,91
2,0.0,80.0,-1065.0,0,91
2,0.0,80.0,-1128.0,0,91
2,0.0,80.0,-1057.0,0,91
2,0.0,80.0,-1156.0,0,91
2,0.0,80.0,-1097.0,0,91
2,0.0,80.0,-1087.0,0,91
2,0.0,80.0,-1060.0,0,91
2,0.0,80.0,-1128.0,0,91
2,0.0,80.0,-1110.0,0,91
2,0.0,80.0,-1086.0,0,91
2,0.0,80.0,-1124.0,0,91
2,0.0,80.0,-1219.0,0,91
2,0.0,80.0,-1077.0,0,91
2,0.0,80.0,-1115.0,0,91
2,0.0,80.0,-1103.0,0,91
3,0.0,84.0,-1046.0,0,89
3,0.0,84.0,-882.0,0,89
3,0.0,85.0,-941.0,0,89
3,0.0,84.0,-947.0,0,89
3,0.0,85.0,-964.0,0,89
3,0.0,85.0,-1002.0,0,89
3,0.0,85.0,-904.0,0,89
3,0.0,85.0,-996.0,0,89
3,0.0,84.0,-1014.0,0,89
3,0.0,84.0,-995.0,0,89
3,0.0,85.0,-934.0,0,89
3,0.0,84.0,-983.0,0,89
3,0.0,84.0,-959.0,0,89
3,0.0,84.0,-1033.0,0,89
3,0.0,84.0,-1001.0,0,89
3,0.0,84.0,-1016.0,0,89
3,0.0,84.0,-954.0,0,89
3,0.0,85.0,-971.0,0,89
3,0.0,84.0,-986.0,0,89
3,0.0,84.0,-947.0,0,89
3,0.0,84.0,-986.0,0,89
3,0.0,85.0,-1000.0,0,89
3,0.0,85.0,-1043.0,0,89
3,0.0,84.0,-1036.0,0,89
3,0.0,84.0,-997.0,0,89
3,0.0,85.0,-1020.0,0,89
3,0.0,84.0,-1011.0,0,89
