trial,register,rdistance,strength,recalibrated,edistance
0,36.0,0.0,568.799988,0,100
0,37.0,0.0,618.5,0,100
0,38.0,0.0,622.099976,0,100
0,39.0,0.0,619.200012,0,100
0,40.0,0.0,586.200012,0,100
0,41.0,0.0,560.700012,0,100
0,42.0,0.0,553.299988,0,100
0,43.0,0.0,519.098999,0,100
0,44.0,0.0,460.5,0,100
0,45.0,0.0,415.799988,0,100
0,46.0,0.0,371.299988,0,100
0,47.0,0.0,327.700012,0,100
0,48.0,0.0,297.299988,0,100
0,49.0,0.0,248.699997,0,100
0,50.0,0.0,199.699997,0,100
0,51.0,0.0,170.899994,0,100
0,52.0,0.0,125.099998,0,100
0,0.0,5299.600098,-3125.0,0,100
0,1.0,0.0,67.699997,0,100
0,2.0,0.0,54.799999,0,100
0,3.0,3.8,44.400002,0,100
0,4.0,3.3,34.400002,0,100
0,5.0,6.8,26.0,0,100
0,6.0,9.0,20.799999,0,100
0,7.0,7.3,15.8,0,100
0,8.0,7.9,13.0,0,100
0,9.0,7.3,9.4,0,100
0,10.0,7.0,7.9,0,100
0,11.0,6.4,6.3,0,100
0,12.0,6.2,5.2,0,100
0,13.0,6.7,2.4,0,100
0,14.0,5.5,1.9,0,100
0,15.0,4.8,0.7,0,100
0,16.0,4.9,0.8,0,100
0,17.0,4.3,3.7,0,100
0,18.0,5.9,5.0,0,100
0,19.0,7.1,6.2,0,100
0,20.0,9.7,9.2,0,100
0,21.0,13.6,11.1,0,100
0,22.0,17.5,15.2,0,100
0,23.0,18.299999,19.5,0,100
0,24.0,19.299999,24.1,0,100
0,25.0,14.5,37.799999,0,100
0,26.0,2.3,60.700001,0,100
0,27.0,0.0,88.699997,0,100
0,28.0,0.0,137.699997,0,100
0,29.0,0.0,196.899994,0,100
0,30.0,0.0,251.699997,0,100
0,31.0,0.0,302.100006,0,100
0,32.0,0.0,370.100006,0,100
0,33.0,0.0,426.799988,0,100
0,34.0,0.0,491.100006,0,100
0,35.0,0.0,540.0,0,100
0,36.0,0.0,573.200012,0,100
0,37.0,0.0,617.099976,0,100
0,38.0,0.0,624.200012,0,100
0,39.0,0.0,616.599976,0,100
0,40.0,0.0,584.299988,0,100
0,41.0,0.0,562.5,0,100
0,42.0,0.0,553.0,0,100
0,43.0,0.0,515.598999,0,100
0,44.0,0.0,459.799988,0,100
0,45.0,0.0,414.600006,0,100
0,46.0,0.0,368.0,0,100
0,47.0,0.0,322.5,0,100
0,48.0,0.0,293.100006,0,100
0,49.0,0.0,249.199997,0,100
0,50.0,0.0,195.899994,0,100
0,51.0,0.0,170.0,0,100
0,52.0,0.0,122.599998,0,100
0,0.0,5435.299805,-2929.800049,0,100
0,1.0,0.0,60.099998,0,100
0,2.0,0.0,52.0,0,100
0,3.0,0.0,42.5,0,100
0,4.0,0.0,31.799999,0,100
0,5.0,4.1,26.799999,0,100
0,6.0,6.6,20.299999,0,100
0,7.0,5.7,16.5,0,100
0,8.0,7.0,12.8,0,100
0,9.0,6.8,10.0,0,100
0,10.0,7.0,7.7,0,100
0,11.0,6.9,6.5,0,100
0,12.0,6.3,5.1,0,100
0,13.0,6.3,2.6,0,100
0,14.0,5.5,2.1,0,100
0,15.0,5.6,1.5,0,100
0,16.0,3.5,1.0,0,100
0,17.0,4.0,4.6,0,100
0,18.0,6.0,5.0,0,100
0,19.0,7.0,7.0,0,100
0,20.0,8.0,10.6,0,100
0,21.0,12.5,12.2,0,100
0,22.0,16.0,15.7,0,100
0,23.0,17.1,19.1,0,100
0,24.0,17.4,24.9,0,100
0,25.0,10.6,35.900002,0,100
0,26.0,0.0,57.299999,0,100
0,27.0,0.0,83.900002,0,100
0,28.0,0.0,132.600006,0,100
