trial,register,rdistance,strength,edistance
3,0.0,77.0,-10183.0,64
3,10.0,62.0,-23394.0,64
3,0.0,77.0,-10103.0,64
3,10.0,63.0,-23439.0,64
3,0.0,77.0,-10140.0,64
3,0.0,77.0,-10223.0,64
3,10.0,58.0,-23743.0,64
3,0.0,77.0,-10055.0,64
3,10.0,60.0,-23798.0,64
3,0.0,77.0,-10068.0,64
3,10.0,58.0,-23978.0,64
3,0.0,76.0,-10048.0,64
3,10.0,59.0,-23998.0,64
3,0.0,77.0,-10196.0,64
3,10.0,59.0,-24235.0,64
3,0.0,76.0,-9920.0,64
3,10.0,61.0,-23312.0,64
3,0.0,77.0,-10149.0,64
3,10.0,63.0,-23422.0,64
3,0.0,77.0,-10000.0,64
3,10.0,59.0,-23955.0,64
3,0.0,77.0,-10098.0,64
3,10.0,63.0,-23522.0,64
3,0.0,77.0,-9979.0,64
3,10.0,59.0,-23841.0,64
3,0.0,77.0,-10041.0,64
3,10.0,60.0,-23516.0,64
3,0.0,77.0,-10116.0,64
3,10.0,58.0,-24522.0,64
3,0.0,77.0,-9945.0,64
3,10.0,61.0,-23823.0,64
3,0.0,77.0,-10408.0,64
3,10.0,60.0,-23618.0,64
3,0.0,77.0,-10170.0,64
3,10.0,62.0,-23453.0,64
3,0.0,77.0,-10231.0,64
3,10.0,64.0,-23146.0,64
3,0.0,77.0,-10209.0,64
3,10.0,59.0,-24075.0,64
3,0.0,77.0,-10167.0,64
3,0.0,77.0,-10156.0,64
3,10.0,63.0,-23189.0,64
3,0.0,76.0,-10279.0,64
3,10.0,58.0,-24165.0,64
3,0.0,77.0,-10278.0,64
3,10.0,59.0,-23837.0,64
3,0.0,76.0,-10078.0,64
3,0.0,76.0,-10081.0,64
3,10.0,61.0,-23196.0,64
3,0.0,77.0,-10195.0,64
3,10.0,61.0,-23379.0,64
3,0.0,77.0,-10151.0,64
3,10.0,61.0,-23438.0,64
3,0.0,76.0,-10124.0,64
3,0.0,77.0,-10119.0,64
3,10.0,62.0,-22796.0,64
3,0.0,77.0,-10081.0,64
3,10.0,60.0,-24344.0,64
3,0.0,77.0,-10196.0,64
3,10.0,60.0,-23931.0,64
3,0.0,77.0,-10168.0,64
3,10.0,60.0,-23424.0,64
3,0.0,76.0,-10096.0,64
3,0.0,77.0,-10137.0,64
3,10.0,59.0,-23906.0,64
3,0.0,77.0,-10263.0,64
3,10.0,61.0,-23724.0,64
3,0.0,77.0,-10210.0,64
3,10.0,60.0,-23642.0,64
3,0.0,77.0,-9978.0,64
3,10.0,60.0,-23690.0,64
3,0.0,77.0,-10036.0,64
3,0.0,76.0,-10379.0,64
3,0.0,76.0,-10408.0,64
3,10.0,60.0,-23838.0,64
3,0.0,77.0,-10199.0,64
3,10.0,60.0,-23448.0,64
3,0.0,77.0,-10124.0,64
3,10.0,58.0,-24789.0,64
3,0.0,77.0,-9992.0,64
3,10.0,59.0,-23821.0,64
3,0.0,76.0,-10255.0,64
3,0.0,77.0,-10310.0,64
3,10.0,61.0,-22599.0,64
3,0.0,77.0,-10086.0,64
3,10.0,60.0,-23452.0,64
3,0.0,77.0,-10349.0,64
3,10.0,58.0,-24672.0,64
3,0.0,77.0,-10237.0,64
3,10.0,58.0,-24453.0,64
3,0.0,77.0,-10040.0,64
3,0.0,76.0,-10151.0,64
3,10.0,60.0,-23759.0,64
3,0.0,76.0,-10024.0,64
3,10.0,58.0,-24171.0,64
3,0.0,76.0,-10212.0,64
3,10.0,60.0,-23523.0,64
3,0.0,77.0,-10351.0,64
3,10.0,63.0,-22592.0,64
3,0.0,77.0,-10109.0,64
3,10.0,61.0,-23683.0,64
3,0.0,77.0,-10105.0,64
3,10.0,59.0,-23708.0,64
3,0.0,77.0,-10059.0,64
3,10.0,58.0,-24291.0,64
